Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS,Intensity_Cat,right_lat,right_lon,left_lat,left_lon
GERT,1993,09,17,06,14.5,-86.8,1006.0,25.0,TD,-84.71,-43.38,-84.27,65.95
GERT,1993,09,17,12,15.4,-87.3,1006.0,25.0,TD,-84.92,-46.61,-84.6,71.6
GERT,1993,09,17,18,16.3,-87.8,1001.0,35.0,TD,-85.22,-52.85,-84.78,75.28
GERT,1993,09,18,00,17.3,-88.1,1000.0,35.0,TD,-85.2,-51.99,-85.04,82.32
GERT,1993,09,18,06,18.2,-88.6,1002.0,35.0,TD,-85.3,-55.0,-85.28,90.49
GERT,1993,09,18,12,18.7,-89.3,1003.0,30.0,TD,-85.45,-62.27,-85.45,100.07
GERT,1993,09,18,18,19.2,-90.5,1003.0,30.0,TD,-85.48,103.44,-85.47,-63.89
GERT,1993,09,19,00,19.6,-91.6,1001.0,30.0,TD,-85.26,91.04,-85.2,-49.87
GERT,1993,09,19,06,20.0,-92.5,1000.0,35.0,TD,-84.94,82.74,-84.77,-39.25
GERT,1993,09,19,12,20.5,-93.2,993.0,40.0,TS,-84.53,75.87,-84.43,-33.39
GERT,1993,09,19,18,20.7,-93.9,992.0,45.0,TS,-84.2,71.44,-83.91,-26.85
GERT,1993,09,20,00,20.9,-94.2,990.0,55.0,TS,-83.92,68.6,-83.78,-25.47
GERT,1993,09,20,06,21.1,-95.0,982.0,65.0,TS,-83.32,63.45,-83.24,-20.67
GERT,1993,09,20,12,21.2,-95.9,978.0,80.0,Cat1,-82.63,58.85,-82.55,-15.98
GERT,1993,09,20,18,21.3,-97.0,970.0,85.0,Cat1,-81.59,53.69,-81.79,-11.97
GERT,1993,09,20,21,21.2,-97.5,970.0,85.0,Cat1,-81.19,51.99,-81.33,-10.14
GERT,1993,09,21,00,21.1,-98.3,984.0,65.0,TS,-80.49,49.44,-80.64,-7.72
GERT,1993,09,21,06,20.9,-100.2,1000.0,40.0,TS,-78.82,44.76,-78.9,-3.13
GERT,1993,09,21,12,20.8,-102.5,1002.0,25.0,TD,-76.73,40.77,-76.73,0.83
GERT,1993,09,21,18,20.8,-104.7,1004.0,20.0,TD,-74.64,3.58,-74.64,38.02
HARVEY,1993,09,18,18,26.7,-61.8,1014.0,30.0,TD,-65.33,20.43,-58.04,31.64
HARVEY,1993,09,19,00,27.3,-62.0,1013.0,30.0,TD,-66.5,27.25,-57.5,27.34
HARVEY,1993,09,19,06,27.9,-62.0,1012.0,30.0,TD,-64.91,35.59,-58.74,21.62
HARVEY,1993,09,19,12,28.5,-61.7,1010.0,30.0,TD,-63.89,37.1,-59.05,21.15
HARVEY,1993,09,19,18,29.3,-61.1,1009.0,30.0,TD,-62.83,38.14,-58.85,21.5
HARVEY,1993,09,20,00,30.2,-60.2,1008.0,30.0,TD,-62.15,38.62,-57.78,22.83
HARVEY,1993,09,20,06,31.5,-59.0,1005.0,35.0,TD,-61.11,39.46,-56.46,24.55
HARVEY,1993,09,20,12,33.3,-57.4,998.0,50.0,TS,-59.5,40.9,-54.89,26.6
HARVEY,1993,09,20,18,35.6,-55.2,990.0,65.0,TS,-57.0,43.0,-53.0,28.91
HARVEY,1993,09,21,00,37.8,-52.5,992.0,60.0,TS,-54.05,44.87,-50.56,31.27
HARVEY,1993,09,21,06,39.8,-49.4,994.0,55.0,TS,-51.69,45.89,-46.82,34.28
HARVEY,1993,09,21,12,42.5,-46.5,997.0,50.0,TS,-48.63,48.37,-44.1,37.09
HARVEY,1993,09,21,18,46.0,-42.0,999.0,50.0,TS,-41.84,52.04,-41.84,39.96
ALBERTO,1994,06,30,06,21.7,-83.6,1011.0,25.0,TD,-82.13,-13.23,-82.24,57.17
ALBERTO,1994,06,30,12,21.6,-84.3,1010.0,25.0,TD,-82.74,-16.77,-82.74,59.97
ALBERTO,1994,06,30,18,21.6,-85.2,1008.0,30.0,TD,-83.36,-21.11,-83.49,65.34
ALBERTO,1994,07,01,00,21.5,-85.6,1008.0,30.0,TD,-83.93,-26.2,-83.5,65.22
ALBERTO,1994,07,01,06,22.0,-86.1,1008.0,30.0,TD,-84.37,-30.58,-83.75,67.76
ALBERTO,1994,07,01,12,22.5,-86.4,1008.0,30.0,TD,-84.52,-32.26,-83.98,70.58
ALBERTO,1994,07,01,18,23.0,-86.7,1007.0,30.0,TD,-84.66,-34.12,-84.19,73.54
ALBERTO,1994,07,02,00,23.7,-87.1,1006.0,35.0,TD,-84.84,-36.66,-84.47,77.89
ALBERTO,1994,07,02,06,24.4,-87.5,1005.0,35.0,TD,-88.0,-154.36,-83.0,24.75
ALBERTO,1994,07,02,12,25.5,-87.5,1003.0,40.0,TS,-85.06,90.48,-84.66,-31.6
ALBERTO,1994,07,02,18,26.5,-86.9,1000.0,45.0,TS,-86.23,107.64,-83.26,-7.14
ALBERTO,1994,07,03,00,27.7,-86.8,998.0,45.0,TS,-88.7,-150.4,-82.3,28.02
ALBERTO,1994,07,03,06,28.8,-86.8,997.0,50.0,TS,-86.13,107.18,-83.22,-5.29
ALBERTO,1994,07,03,12,29.9,-86.7,993.0,55.0,TS,-84.84,89.44,-84.04,-18.34
ALBERTO,1994,07,03,15,30.4,-86.5,993.0,55.0,TS,-84.58,86.06,-84.04,-18.36
ALBERTO,1994,07,03,18,30.7,-86.3,1000.0,45.0,TS,-84.68,87.17,-83.72,-14.24
ALBERTO,1994,07,04,00,31.2,-86.1,1004.0,25.0,TD,-84.59,86.2,-83.55,-12.21
ALBERTO,1994,07,04,06,31.7,-85.9,1009.0,20.0,TD,-84.28,83.11,-83.57,-12.37
ALBERTO,1994,07,04,12,32.3,-85.5,1011.0,20.0,TD,-84.01,80.55,-83.3,-9.58
ALBERTO,1994,07,04,18,32.7,-85.2,1014.0,20.0,TD,-83.87,79.39,-83.01,-7.03
ALBERTO,1994,07,05,00,33.0,-85.0,1014.0,20.0,TD,-83.89,79.51,-82.72,-4.51
ALBERTO,1994,07,05,06,33.2,-84.9,1013.0,20.0,TD,-83.52,76.95,-82.91,-6.02
ALBERTO,1994,07,05,12,33.3,-84.8,1013.0,20.0,TD,-83.46,76.53,-82.82,-5.33
ALBERTO,1994,07,05,18,33.5,-84.6,1012.0,20.0,TD,-82.81,72.23,-83.15,-7.52
ALBERTO,1994,07,06,00,33.4,-84.4,1013.0,15.0,TD,-82.5,-3.29,-83.17,74.38
ALBERTO,1994,07,06,06,33.3,-84.5,1013.0,15.0,TD,-82.69,-4.67,-83.11,74.04
ALBERTO,1994,07,06,12,33.1,-84.8,1013.0,15.0,TD,-82.99,-6.86,-83.27,75.03
ALBERTO,1994,07,06,18,32.8,-85.4,1013.0,15.0,TD,-83.55,-11.44,-83.59,77.44
ALBERTO,1994,07,07,00,32.7,-86.3,1012.0,10.0,TD,-84.18,-17.93,-84.18,83.33
ALBERTO,1994,07,07,06,32.7,-86.6,1012.0,10.0,TD,-84.44,-21.3,-84.29,84.66
ALBERTO,1994,07,07,12,32.8,-86.8,1012.0,10.0,TD,-84.62,-23.83,-84.35,85.46
ALBERTO,1994,07,07,18,33.0,-87.0,1013.0,10.0,TD,-84.6,89.36,-84.6,-23.36
BERYL,1994,08,14,12,28.7,-87.2,1013.0,20.0,TD,-85.51,-43.28,-84.01,74.2
BERYL,1994,08,14,18,29.4,-87.3,1012.0,25.0,TD,-84.77,88.75,-84.74,-29.41
BERYL,1994,08,15,00,29.5,-86.3,1009.0,25.0,TD,-84.23,80.74,-84.13,-20.52
BERYL,1994,08,15,06,29.6,-85.9,1008.0,30.0,TD,-84.0,78.13,-83.84,-17.33
BERYL,1994,08,15,12,29.7,-85.6,1007.0,35.0,TD,-84.2,-20.37,-83.26,71.06
BERYL,1994,08,15,18,29.9,-85.7,1004.0,45.0,TS,-84.02,78.56,-83.55,-14.18
BERYL,1994,08,16,00,30.0,-85.6,1000.0,50.0,TS,-83.97,78.05,-83.47,-13.37
BERYL,1994,08,16,03,30.2,-85.4,999.0,50.0,TS,-84.11,79.18,-83.07,-9.68
BERYL,1994,08,16,06,30.4,-85.3,1003.0,50.0,TS,-84.38,81.19,-82.72,-6.37
BERYL,1994,08,16,12,31.3,-85.0,1004.0,30.0,TD,-83.94,78.16,-82.68,-5.85
BERYL,1994,08,16,18,32.3,-84.5,1005.0,25.0,TD,-83.54,75.6,-82.32,-2.96
BERYL,1994,08,17,00,33.3,-83.9,1005.0,20.0,TD,-83.49,75.0,-81.5,2.64
BERYL,1994,08,17,06,34.3,-83.5,1006.0,15.0,TD,-82.76,72.09,-81.5,2.8
BERYL,1994,08,17,12,35.5,-82.6,1009.0,15.0,TD,-82.42,70.49,-80.4,8.52
BERYL,1994,08,17,18,37.5,-81.5,1011.0,15.0,TD,-80.78,66.64,-80.02,10.73
BERYL,1994,08,18,00,38.5,-79.6,1011.0,15.0,TD,-79.11,62.88,-78.26,15.96
BERYL,1994,08,18,06,39.5,-77.5,1011.0,15.0,TD,-77.9,60.64,-75.65,21.75
BERYL,1994,08,18,12,41.2,-76.0,1010.0,15.0,TD,-75.54,59.47,-75.08,23.49
BERYL,1994,08,18,18,41.6,-73.9,1010.0,15.0,TD,-73.58,57.67,-73.02,26.06
BERYL,1994,08,19,00,42.0,-72.0,1012.0,15.0,TD,-71.46,56.28,-71.46,27.72
CHRIS,1994,08,16,12,11.3,-39.4,1010.0,30.0,TD,-40.01,5.51,-38.51,16.97
CHRIS,1994,08,16,18,11.5,-40.3,1008.0,30.0,TD,-40.89,5.63,-39.42,17.24
CHRIS,1994,08,17,00,11.7,-41.2,1006.0,35.0,TD,-42.33,5.86,-39.79,17.31
CHRIS,1994,08,17,06,12.1,-42.2,1003.0,40.0,TS,-43.46,6.21,-40.65,17.73
CHRIS,1994,08,17,12,12.6,-43.3,1000.0,50.0,TS,-44.88,6.74,-41.44,18.14
CHRIS,1994,08,17,18,13.3,-44.5,994.0,60.0,TS,-45.94,7.25,-42.75,19.03
CHRIS,1994,08,18,00,13.9,-45.6,988.0,60.0,TS,-46.89,7.67,-43.99,19.82
CHRIS,1994,08,18,06,14.5,-46.8,987.0,65.0,TS,-48.26,8.2,-45.01,20.43
CHRIS,1994,08,18,12,15.2,-48.0,987.0,65.0,TS,-49.5,8.77,-46.17,21.23
CHRIS,1994,08,18,18,16.0,-49.3,987.0,65.0,TS,-51.09,9.56,-47.17,21.95
CHRIS,1994,08,19,00,17.0,-50.6,985.0,70.0,TS,-52.34,10.34,-48.51,23.14
CHRIS,1994,08,19,06,18.0,-51.9,979.0,70.0,TS,-53.58,11.11,-49.85,24.34
CHRIS,1994,08,19,12,19.0,-53.2,979.0,70.0,TS,-55.12,12.05,-50.92,25.3
CHRIS,1994,08,19,18,20.1,-54.4,980.0,70.0,TS,-56.4,13.01,-52.02,26.48
CHRIS,1994,08,20,00,21.3,-55.6,984.0,65.0,TS,-57.68,14.04,-53.14,27.76
CHRIS,1994,08,20,06,22.6,-56.8,995.0,60.0,TS,-58.41,14.76,-54.74,29.71
CHRIS,1994,08,20,12,23.8,-58.2,1009.0,50.0,TS,-59.49,15.47,-56.41,31.44
CHRIS,1994,08,20,18,24.9,-59.7,1010.0,45.0,TS,-61.26,16.33,-57.63,32.59
CHRIS,1994,08,21,00,26.1,-61.0,1011.0,40.0,TS,-62.48,17.12,-58.98,34.14
CHRIS,1994,08,21,06,27.3,-62.3,1012.0,35.0,TD,-64.85,18.96,-59.34,34.25
CHRIS,1994,08,21,12,28.7,-63.1,1013.0,35.0,TD,-67.6,28.54,-58.6,28.81
CHRIS,1994,08,21,18,30.4,-63.1,1013.0,35.0,TD,-67.3,34.25,-58.82,27.53
CHRIS,1994,08,22,00,32.2,-62.8,1012.0,35.0,TD,-67.3,32.06,-58.3,32.31
CHRIS,1994,08,22,06,33.8,-62.8,1008.0,35.0,TD,-66.96,29.75,-58.55,36.84
CHRIS,1994,08,22,12,35.0,-63.0,1006.0,35.0,TD,-65.58,43.5,-60.0,27.98
CHRIS,1994,08,22,18,36.2,-62.3,1004.0,40.0,TS,-64.1,45.35,-59.97,28.22
CHRIS,1994,08,23,00,37.9,-60.7,1003.0,40.0,TS,-62.3,46.72,-58.58,30.04
CHRIS,1994,08,23,06,39.9,-58.4,1003.0,40.0,TS,-60.0,48.11,-56.32,32.5
CHRIS,1994,08,23,12,42.2,-55.5,1003.0,45.0,TS,-57.1,49.78,-53.47,35.28
CHRIS,1994,08,23,18,44.7,-52.0,1003.0,45.0,TS,-51.77,51.98,-51.77,37.42
DEBBY,1994,09,09,12,13.1,-56.8,1011.0,25.0,TD,-57.0,4.87,-56.07,21.13
DEBBY,1994,09,09,18,13.4,-58.3,1010.0,30.0,TD,-58.37,4.83,-57.67,21.8
DEBBY,1994,09,10,00,13.7,-60.2,1010.0,45.0,TS,-60.7,4.63,-59.11,22.34
DEBBY,1994,09,10,03,14.0,-61.0,1007.0,55.0,TS,-61.04,4.71,-60.33,23.09
DEBBY,1994,09,10,06,14.1,-61.6,1006.0,60.0,TS,-61.9,4.61,-60.66,23.22
DEBBY,1994,09,10,12,14.6,-63.2,1007.0,55.0,TS,-63.41,4.59,-62.31,24.24
DEBBY,1994,09,10,18,15.1,-64.9,1008.0,50.0,TS,-64.92,4.48,-64.14,25.42
DEBBY,1994,09,11,00,15.5,-66.7,1008.0,50.0,TS,-66.29,26.74,-66.29,4.26
ERNESTO,1994,09,21,18,10.1,-29.9,1010.0,25.0,TD,-33.25,6.57,-26.47,13.39
ERNESTO,1994,09,22,00,10.5,-30.2,1010.0,25.0,TD,-34.61,9.45,-25.78,11.46
ERNESTO,1994,09,22,06,11.1,-30.3,1009.0,30.0,TD,-34.8,11.08,-25.8,11.12
ERNESTO,1994,09,22,12,11.8,-30.3,1005.0,35.0,TD,-34.8,11.78,-25.8,11.82
ERNESTO,1994,09,22,18,12.5,-30.3,1000.0,45.0,TS,-34.71,11.45,-25.88,13.46
ERNESTO,1994,09,23,00,13.1,-30.4,997.0,50.0,TS,-34.83,12.19,-25.96,13.93
ERNESTO,1994,09,23,06,13.8,-30.5,998.0,50.0,TS,-34.91,12.74,-26.08,14.76
ERNESTO,1994,09,23,12,14.4,-30.6,1000.0,45.0,TS,-35.1,14.39,-26.1,14.41
ERNESTO,1994,09,23,18,14.9,-30.6,1001.0,45.0,TS,-35.1,14.89,-26.1,14.91
ERNESTO,1994,09,24,00,15.4,-30.6,1003.0,40.0,TS,-34.97,14.15,-26.22,16.54
ERNESTO,1994,09,24,06,15.9,-30.7,1005.0,35.0,TD,-34.55,13.14,-26.8,18.45
ERNESTO,1994,09,24,12,16.5,-31.0,1007.0,30.0,TD,-33.85,12.38,-28.02,20.37
ERNESTO,1994,09,24,18,16.8,-31.3,1009.0,30.0,TD,-33.43,12.11,-29.0,21.27
ERNESTO,1994,09,25,00,17.0,-31.6,1010.0,25.0,TD,-31.49,11.72,-31.49,22.28
ERNESTO,1994,09,25,06,17.0,-31.9,1010.0,25.0,TD,-31.79,11.71,-31.79,22.29
ERNESTO,1994,09,25,12,17.0,-32.1,1010.0,25.0,TD,-31.99,11.7,-31.99,22.3
ERNESTO,1994,09,25,18,17.0,-32.3,1010.0,25.0,TD,-31.37,11.82,-33.01,22.27
ERNESTO,1994,09,26,00,16.8,-33.2,1011.0,20.0,TD,-33.08,22.17,-33.08,11.43
FLORENCE,1994,11,02,00,22.7,-47.0,1011.0,30.0,TD,-48.78,16.54,-44.91,28.43
FLORENCE,1994,11,02,06,23.2,-47.7,1010.0,35.0,TD,-50.38,17.68,-44.79,28.15
FLORENCE,1994,11,02,12,23.8,-48.2,1009.0,35.0,TD,-49.6,17.3,-46.45,29.92
FLORENCE,1994,11,02,18,24.2,-48.9,1008.0,35.0,TD,-49.55,17.39,-47.86,30.79
FLORENCE,1994,11,03,00,24.5,-49.9,1008.0,35.0,TD,-50.4,17.52,-49.0,31.28
FLORENCE,1994,11,03,06,24.7,-50.7,1008.0,30.0,TD,-51.65,17.69,-49.34,31.38
FLORENCE,1994,11,03,12,25.0,-51.4,1006.0,30.0,TD,-52.19,17.84,-50.19,31.85
FLORENCE,1994,11,03,18,25.3,-52.2,1005.0,30.0,TD,-55.35,19.86,-48.83,29.99
FLORENCE,1994,11,04,00,26.0,-52.6,1004.0,35.0,TD,-56.17,21.3,-48.87,29.98
FLORENCE,1994,11,04,06,26.7,-52.9,1003.0,40.0,TS,-55.35,20.26,-50.14,32.42
FLORENCE,1994,11,04,12,27.3,-53.4,999.0,50.0,TS,-56.01,20.95,-50.5,32.88
FLORENCE,1994,11,04,18,28.1,-54.0,990.0,65.0,TS,-56.33,21.36,-51.33,34.07
FLORENCE,1994,11,05,00,28.8,-54.6,987.0,65.0,TS,-56.96,21.99,-51.9,34.82
FLORENCE,1994,11,05,06,29.4,-55.1,986.0,65.0,TS,-57.1,22.17,-52.72,35.88
FLORENCE,1994,11,05,12,30.0,-55.7,984.0,70.0,TS,-58.0,22.93,-53.04,36.23
FLORENCE,1994,11,05,18,30.6,-56.2,981.0,75.0,Cat1,-58.75,23.71,-53.31,36.58
FLORENCE,1994,11,06,00,31.3,-56.7,980.0,75.0,Cat1,-60.61,27.02,-52.67,34.76
FLORENCE,1994,11,06,06,32.0,-56.9,980.0,75.0,Cat1,-61.17,29.24,-52.58,34.19
FLORENCE,1994,11,06,12,32.6,-57.0,980.0,75.0,Cat1,-61.04,36.44,-52.87,29.52
FLORENCE,1994,11,06,18,33.0,-56.9,982.0,65.0,TS,-58.38,40.94,-54.96,25.75
FLORENCE,1994,11,07,00,33.3,-56.5,982.0,65.0,TS,-58.1,41.08,-54.45,26.23
FLORENCE,1994,11,07,06,33.7,-56.0,981.0,70.0,TS,-57.19,41.58,-54.34,26.38
FLORENCE,1994,11,07,12,34.4,-54.8,975.0,80.0,Cat1,-56.07,42.01,-53.09,27.33
FLORENCE,1994,11,07,18,35.4,-53.1,972.0,90.0,Cat1,-54.26,42.74,-51.51,28.52
FLORENCE,1994,11,08,00,37.0,-49.9,972.0,95.0,Cat1,-51.2,43.78,-48.23,30.63
FLORENCE,1994,11,08,06,39.2,-45.5,974.0,95.0,Cat1,-47.06,45.3,-43.63,33.46
FLORENCE,1994,11,08,12,41.8,-40.7,977.0,85.0,Cat1,-42.35,47.39,-38.79,36.5
FLORENCE,1994,11,08,18,44.2,-36.2,982.0,75.0,Cat1,-36.07,49.77,-36.07,38.63
GORDON,1994,11,08,12,11.9,-82.3,1009.0,25.0,TD,-81.35,-19.43,-80.84,41.34
GORDON,1994,11,08,18,12.0,-82.5,1008.0,25.0,TD,-81.76,-20.85,-80.79,41.1
GORDON,1994,11,09,00,12.3,-82.8,1007.0,30.0,TD,-81.99,-21.66,-81.07,42.38
GORDON,1994,11,09,06,12.5,-83.0,1007.0,30.0,TD,-82.38,-23.08,-81.05,42.24
GORDON,1994,11,09,12,12.8,-83.2,1007.0,30.0,TD,-82.74,-24.41,-81.05,42.23
GORDON,1994,11,09,18,13.2,-83.4,1007.0,30.0,TD,-87.9,12.78,-78.9,13.28
GORDON,1994,11,10,00,13.6,-83.4,1007.0,30.0,TD,-87.9,13.18,-78.9,13.68
GORDON,1994,11,10,06,14.0,-83.4,1008.0,30.0,TD,-82.7,51.4,-81.39,-17.05
GORDON,1994,11,10,12,14.3,-83.2,1008.0,30.0,TD,-82.14,49.19,-81.57,-17.94
GORDON,1994,11,10,18,14.6,-82.7,1006.0,35.0,TD,-82.3,49.46,-80.64,-13.49
GORDON,1994,11,11,00,15.1,-82.4,1006.0,35.0,TD,-84.09,51.4,-79.01,-3.56
GORDON,1994,11,11,06,15.7,-82.3,1003.0,35.0,TD,-84.03,51.42,-78.9,-2.67
GORDON,1994,11,11,12,16.3,-82.2,1005.0,35.0,TD,-81.51,48.08,-80.53,-11.9
GORDON,1994,11,11,18,16.9,-81.5,1004.0,35.0,TD,-80.67,45.74,-80.12,-10.23
GORDON,1994,11,12,00,17.2,-80.8,1000.0,40.0,TS,-80.0,43.99,-79.54,-8.35
GORDON,1994,11,12,06,17.4,-80.2,999.0,40.0,TS,-79.41,42.62,-79.05,-6.95
GORDON,1994,11,12,12,17.5,-79.8,999.0,40.0,TS,-78.73,41.15,-78.99,-6.73
GORDON,1994,11,12,18,17.4,-79.2,999.0,35.0,TD,-78.45,40.43,-78.18,-5.09
GORDON,1994,11,13,00,17.6,-77.9,999.0,35.0,TD,-77.37,38.57,-76.84,-2.51
GORDON,1994,11,13,03,17.9,-76.8,1000.0,35.0,TD,-76.59,37.51,-75.57,-0.29
GORDON,1994,11,13,06,18.3,-76.0,1001.0,40.0,TS,-77.06,37.16,-73.74,3.32
GORDON,1994,11,13,12,19.9,-75.0,1000.0,40.0,TS,-75.48,37.52,-73.3,4.59
GORDON,1994,11,13,13,20.0,-74.9,1000.0,40.0,TS,-77.1,3.68,-71.85,31.62
GORDON,1994,11,13,18,21.5,-75.4,1001.0,40.0,TS,-75.42,3.58,-74.08,37.9
GORDON,1994,11,14,00,22.1,-76.3,999.0,40.0,TS,-76.06,3.22,-75.14,39.8
GORDON,1994,11,14,06,22.7,-77.5,998.0,45.0,TS,-77.27,2.03,-76.21,41.74
GORDON,1994,11,14,12,23.2,-78.3,997.0,45.0,TS,-77.68,1.67,-77.28,44.03
GORDON,1994,11,14,18,23.4,-79.1,998.0,45.0,TS,-78.4,0.47,-78.04,45.6
GORDON,1994,11,15,00,23.6,-79.9,998.0,45.0,TS,-79.17,-1.04,-78.74,47.23
GORDON,1994,11,15,06,23.9,-80.8,999.0,45.0,TS,-80.22,-3.4,-79.34,48.81
GORDON,1994,11,15,12,24.5,-81.6,999.0,45.0,TS,-81.06,-5.47,-79.93,50.84
GORDON,1994,11,15,13,24.6,-81.7,999.0,45.0,TS,-80.98,-5.24,-80.17,51.78
GORDON,1994,11,15,18,24.9,-82.1,998.0,45.0,TS,-81.57,-6.96,-80.31,52.26
GORDON,1994,11,16,00,25.4,-82.5,998.0,45.0,TS,-82.83,61.09,-79.94,0.75
GORDON,1994,11,16,06,25.7,-82.4,997.0,45.0,TS,-82.15,59.58,-80.3,-1.18
GORDON,1994,11,16,12,26.4,-82.0,995.0,45.0,TS,-81.39,57.65,-80.3,-1.03
GORDON,1994,11,16,13,26.5,-81.9,996.0,45.0,TS,-81.47,57.83,-80.07,-0.09
GORDON,1994,11,16,18,27.1,-81.4,995.0,45.0,TS,-80.76,56.12,-79.87,0.8
GORDON,1994,11,17,00,28.0,-80.0,993.0,55.0,TS,-79.6,53.5,-78.52,5.02
GORDON,1994,11,17,06,29.0,-78.5,989.0,55.0,TS,-78.21,51.36,-77.14,8.55
GORDON,1994,11,17,12,30.0,-76.7,987.0,60.0,TS,-76.87,49.75,-75.13,12.59
GORDON,1994,11,17,18,31.5,-74.8,981.0,65.0,TS,-76.96,47.77,-71.79,19.83
GORDON,1994,11,18,00,33.1,-74.2,980.0,75.0,Cat1,-74.51,16.41,-72.72,48.06
GORDON,1994,11,18,06,33.5,-74.7,981.0,70.0,TS,-74.28,16.7,-73.86,49.86
GORDON,1994,11,18,12,33.7,-75.7,984.0,70.0,TS,-72.94,20.5,-77.44,51.65
GORDON,1994,11,18,18,33.2,-75.9,986.0,60.0,TS,-73.58,47.91,-77.05,14.52
GORDON,1994,11,19,00,32.5,-75.5,992.0,50.0,TS,-73.11,46.65,-76.78,14.41
GORDON,1994,11,19,06,31.6,-75.0,996.0,45.0,TS,-72.14,43.93,-76.93,14.76
GORDON,1994,11,19,12,31.1,-74.8,1000.0,40.0,TS,-71.49,20.53,-77.37,46.55
GORDON,1994,11,19,18,30.4,-75.0,1005.0,35.0,TD,-72.51,16.94,-76.44,47.76
GORDON,1994,11,20,00,29.8,-75.3,1007.0,35.0,TD,-73.67,14.06,-75.67,47.75
GORDON,1994,11,20,06,28.9,-76.2,1008.0,30.0,TD,-75.04,11.34,-75.98,47.66
GORDON,1994,11,20,12,28.4,-77.2,1009.0,30.0,TD,-76.33,9.04,-76.57,48.11
GORDON,1994,11,20,18,28.2,-78.6,1009.0,25.0,TD,-77.76,6.5,-77.76,49.9
GORDON,1994,11,21,00,28.2,-79.8,1010.0,25.0,TD,-79.12,3.71,-78.61,51.55
GORDON,1994,11,21,03,28.5,-80.6,1011.0,25.0,TD,-80.06,1.67,-79.13,52.91
GORDON,1994,11,21,06,29.2,-81.5,1012.0,20.0,TD,-83.76,-1.83,-77.92,44.72
GORDON,1994,11,21,12,31.3,-81.8,1013.0,20.0,TD,-81.66,62.95,-79.74,6.01
GORDON,1994,11,21,18,34.1,-79.8,1013.0,20.0,TD,-78.86,58.05,-78.86,10.15
ALLISON,1995,06,03,00,17.4,-84.3,1005.0,30.0,TD,-83.23,-23.82,-82.29,52.81
ALLISON,1995,06,03,06,18.3,-84.9,1004.0,30.0,TD,-83.53,-25.52,-82.9,57.44
ALLISON,1995,06,03,12,19.3,-85.7,1003.0,35.0,TD,-86.51,-50.37,-81.93,43.27
ALLISON,1995,06,03,18,20.6,-85.8,1001.0,40.0,TS,-85.38,-40.54,-82.63,53.95
ALLISON,1995,06,04,00,22.0,-86.0,997.0,50.0,TS,-84.85,-35.27,-83.23,61.83
ALLISON,1995,06,04,06,23.3,-86.3,995.0,60.0,TS,-86.66,102.6,-82.47,-2.58
ALLISON,1995,06,04,12,24.7,-86.2,987.0,65.0,TS,-89.3,-150.48,-81.7,25.11
ALLISON,1995,06,04,18,26.2,-86.2,988.0,65.0,TS,-86.69,104.4,-82.36,1.06
ALLISON,1995,06,05,00,27.6,-86.1,988.0,65.0,TS,-84.47,81.28,-83.66,-17.09
ALLISON,1995,06,05,06,28.5,-85.6,990.0,60.0,TS,-84.08,77.51,-83.37,-13.92
ALLISON,1995,06,05,12,29.6,-84.7,990.0,60.0,TS,-83.4,72.32,-82.73,-8.46
ALLISON,1995,06,05,14,29.9,-84.4,991.0,60.0,TS,-83.18,70.99,-82.48,-6.67
ALLISON,1995,06,05,15,30.1,-84.2,991.0,55.0,TS,-83.26,71.34,-82.12,-4.25
ALLISON,1995,06,05,18,30.7,-83.8,993.0,45.0,TS,-82.86,69.38,-81.86,-2.58
ALLISON,1995,06,06,00,31.8,-82.8,993.0,30.0,TD,-81.92,65.48,-81.14,1.39
ALLISON,1995,06,06,06,32.7,-81.5,994.0,35.0,TD,-80.81,61.94,-79.99,6.05
ALLISON,1995,06,06,12,33.6,-80.0,995.0,35.0,TD,-79.45,58.83,-78.65,10.24
ALLISON,1995,06,06,18,34.5,-78.1,995.0,40.0,TS,-77.81,56.13,-76.79,14.59
ALLISON,1995,06,07,00,35.6,-75.9,992.0,40.0,TS,-76.01,54.2,-74.45,18.88
ALLISON,1995,06,07,06,37.1,-73.6,990.0,45.0,TS,-73.78,53.15,-72.28,22.41
ALLISON,1995,06,07,12,38.5,-71.0,988.0,45.0,TS,-71.62,52.43,-69.43,26.02
ALLISON,1995,06,07,18,39.8,-69.2,984.0,45.0,TS,-70.06,52.51,-67.49,28.5
ALLISON,1995,06,08,00,41.0,-67.7,982.0,50.0,TS,-68.72,52.82,-65.91,30.51
ALLISON,1995,06,08,06,42.4,-66.0,984.0,50.0,TS,-66.79,53.47,-64.48,32.28
ALLISON,1995,06,08,12,43.8,-63.7,989.0,50.0,TS,-64.53,53.94,-62.21,34.46
ALLISON,1995,06,08,18,45.2,-61.2,993.0,45.0,TS,-61.99,54.51,-59.81,36.51
ALLISON,1995,06,09,00,46.5,-58.5,995.0,40.0,TS,-59.7,54.94,-56.78,38.73
ALLISON,1995,06,09,06,48.1,-55.9,996.0,40.0,TS,-57.32,55.86,-54.03,40.97
ALLISON,1995,06,09,12,50.0,-53.0,997.0,40.0,TS,-56.93,53.81,-48.97,46.84
ALLISON,1995,06,09,18,53.0,-52.0,1000.0,40.0,TS,-56.49,52.78,-47.5,53.18
